time,dust,R_color_mean,R_color_median,R_color_mode,R_color_std,R_color_cv,R_color_kurtosis,R_color_skewness,R_color_max,R_color_min,R_color_cov_prev,R_texture_energy,R_texture_entropy,R_texture_contrast,R_texture_correlation,R_texture_homogeneity,G_color_mean,G_color_median,G_color_mode,G_color_std,G_color_cv,G_color_kurtosis,G_color_skewness,G_color_max,G_color_min,G_color_cov_prev,G_texture_energy,G_texture_entropy,G_texture_contrast,G_texture_correlation,G_texture_homogeneity,B_color_mean,B_color_median,B_color_mode,B_color_std,B_color_cv,B_color_kurtosis,B_color_skewness,B_color_max,B_color_min,B_color_cov_prev,B_texture_energy,B_texture_entropy,B_texture_contrast,B_texture_correlation,B_texture_homogeneity,Gray_color_mean,Gray_color_median,Gray_color_mode,Gray_color_std,Gray_color_cv,Gray_color_kurtosis,Gray_color_skewness,Gray_color_max,Gray_color_min,Gray_color_cov_prev,Gray_texture_energy,Gray_texture_entropy,Gray_texture_contrast,Gray_texture_correlation,Gray_texture_homogeneity
1591,7.78,0.015597663,0.242892945,-0.119674053,-0.418516867,-0.811526777,-0.644216014,-0.982791807,-0.703888593,0,-0.481661399,-0.284660064,0.417756765,0.391957191,-0.200208931,-1.206713781,0.035639151,0.277662144,-0.114880079,-0.41935203,-0.815483012,-0.585271822,-0.948237856,-0.133624653,0,-0.48482749,-0.499591787,0.517423156,0.443255618,-0.188613067,-1.164691115,0.036171348,0.254468002,-0.060578253,-0.429102374,-0.841440898,-0.499158196,-0.807508857,0.399146384,0,-0.49846686,-0.634544229,0.565256569,0.632765681,-0.229500927,-1.226553086,0.030853478,0.288555236,-0.121828648,-0.418529443,-0.814417011,-0.590681573,-0.946060876,-0.434571711,0,-0.484449969,-0.433691927,0.480003161,0.452028059,-0.191020486,-1.171427936
1592,8.43,0.045223934,0.287365729,-0.119674053,-0.406487992,-0.841501469,-0.649737862,-1.014963657,-0.401817741,0,-0.435050198,-0.284052047,0.013220717,-0.680973227,0.076311174,0.217320876,0.057683489,0.277662144,-0.114880079,-0.411940831,-0.838128979,-0.598849054,-0.984082387,-0.747204383,0,-0.441069658,-0.490456932,0.207762389,-0.666090038,0.069152209,0.078799644,0.069610549,0.298273277,-0.060578253,-0.415548094,-0.874361328,-0.520381733,-0.853689633,0.252083609,0,-0.452412442,-0.634616493,0.285060878,-0.617461967,0.038058091,0.005827151,0.055759777,0.288555236,-0.121828648,-0.409698294,-0.839869293,-0.605137548,-0.984456051,-0.434571711,0,-0.439907749,-0.426530827,0.160703691,-0.670532129,0.070967275,0.110150681
1593,8.24,-0.020344205,0.242892945,-0.119674053,-0.477709256,-0.831670854,-0.60774144,-0.984364526,-0.401817741,0,-0.456217195,-0.295739139,0.258098053,-0.23980255,-0.121602338,-0.753191943,-0.00477098,0.23346004,-0.114880079,-0.479582367,-0.827815917,-0.557342752,-0.950933537,-0.133624653,0,-0.462683931,-0.48658682,0.386378152,-0.222014237,-0.114881962,-0.770401421,0.003250902,0.254468002,-0.060578253,-0.487430235,-0.859384851,-0.482794835,-0.811300425,-0.483230264,0,-0.473528916,-0.635307509,0.452211933,-0.091104067,-0.1579614,-0.855758518,-0.00788025,0.244348622,-0.121828648,-0.478485539,-0.82890439,-0.563417548,-0.949982652,-0.434571711,0,-0.461453752,-0.425694798,0.354274461,-0.217715688,-0.116474029,-0.756938823
1594,7.84,0.034970825,0.287365729,-0.119674053,-0.402247508,-0.820601405,-0.65913597,-1.006818145,-1.005959446,0,-0.455288894,-0.28095056,0.220771825,-0.30136261,-0.010663796,-0.529825055,0.048596995,0.277662144,-0.114880079,-0.408083198,-0.820875295,-0.605683944,-0.979505722,-0.133624653,0,-0.461876788,-0.473383708,0.346814705,-0.293281837,-0.009566606,-0.56431696,0.05784822,0.298273277,-0.060578253,-0.41622768,-0.858323726,-0.520333774,-0.84646845,-0.483230264,0,-0.474423739,-0.616335035,0.419836971,-0.189152628,-0.048298407,-0.639857859,0.046011513,0.288555236,-0.121828648,-0.406151297,-0.821793207,-0.611184851,-0.977655194,-0.434571711,0,-0.460746506,-0.409512902,0.312855487,-0.28925034,-0.009794519,-0.535816468
1595,7.79,-0.048278926,0.198420161,-0.119674053,-0.476989338,-0.786970443,-0.588200237,-0.924305882,-1.005959446,0,-0.45516411,-0.245246669,0.193910175,-0.316959526,-0.101046147,-0.575667181,-0.03092734,0.189257936,-0.114880079,-0.477679198,-0.787457417,-0.533380179,-0.886723984,0.479955076,0,-0.461257843,-0.454170253,0.330268526,-0.31247343,-0.091294551,-0.601777243,-0.030829001,0.210662728,-0.060578253,-0.493422758,-0.815700769,-0.442694729,-0.737127513,-0.33616749,0,-0.477004152,-0.58537936,0.385759696,-0.200476534,-0.14283098,-0.681303323,-0.03553343,0.200142009,-0.121828648,-0.47770758,-0.78707535,-0.535895285,-0.88217803,0.789164329,0,-0.460586739,-0.385908304,0.288739986,-0.307918805,-0.094412412,-0.581241044
1596,8.29,0.012932383,0.242892945,-0.119674053,-0.416247925,-0.804539452,-0.648137208,-0.987511642,-0.703888593,0,-0.460422095,-0.241575108,0.073874751,-0.537008041,0.029722776,0.111092793,0.026304063,0.277662144,-0.114880079,-0.422409051,-0.80568579,-0.592750397,-0.954510064,-0.133624653,0,-0.466607349,-0.470358056,0.254360452,-0.536333839,0.027859511,-0.039884567,0.038539696,0.254468002,-0.060578253,-0.424695794,-0.839931597,-0.500768129,-0.812037496,-0.630293039,0,-0.48033697,-0.619545534,0.299848564,-0.462088999,-0.003750505,-0.032853158,0.024181274,0.244348622,-0.121828648,-0.420051282,-0.806525082,-0.598935066,-0.955077038,-0.434571711,0,-0.465751356,-0.404480114,0.214463195,-0.526792935,0.026723923,-0.014353308
1597,7.59,-0.174521136,0.065001811,-0.119674053,-0.617249495,-0.768548934,-0.505730164,-0.87247728,-0.703888593,0,-0.514491823,-0.182121304,0.075831034,-0.272762712,-0.308245011,-0.444124829,-0.151493424,0.100853727,-0.114880079,-0.61321445,-0.770090062,-0.456087345,-0.83450624,-0.747204383,0,-0.518830229,-0.43525814,0.249620024,-0.262524069,-0.288486554,-0.515749977,-0.145353817,0.123052179,-0.060578253,-0.62061568,-0.789203695,-0.376618322,-0.673382631,-0.777355814,0,-0.530090724,-0.554313796,0.28582953,-0.166921108,-0.326022522,-0.541580334,-0.156638107,0.067522168,-0.121828648,-0.613515523,-0.768578349,-0.459552375,-0.830657202,-0.434571711,0,-0.518145086,-0.364232925,0.197497692,-0.255281266,-0.293559264,-0.503141942
1598,8.33,-0.093067424,0.153947378,-0.119674053,-0.534629211,-0.791041865,-0.56194368,-0.929187358,-0.703888593,0,-0.555374456,-0.228172278,0.181200029,-0.158943801,-0.219621427,-0.629937277,-0.07269369,0.145055831,-0.114880079,-0.532692635,-0.791352199,-0.509885541,-0.891916421,-0.133624653,0,-0.556892662,-0.454080423,0.324144155,-0.147443548,-0.203152227,-0.667098983,-0.069170617,0.166857454,-0.060578253,-0.543218769,-0.815558999,-0.422966709,-0.731974502,-0.924418588,0,-0.571513773,-0.596233216,0.377236138,-0.025772821,-0.246837028,-0.73074021,-0.077572934,0.155935395,-0.121828648,-0.532933252,-0.790736042,-0.513730633,-0.888842397,0.789164329,0,-0.557104461,-0.38671935,0.277452971,-0.141545214,-0.207189905,-0.652592996
1599,7.56,0.018697307,0.242892945,-0.119674053,-0.404673804,-0.798729632,-0.649427755,-0.986316745,-1.005959446,0,-0.478089569,-0.26032446,0.280026237,0.031052442,-0.094218756,-0.714731261,0.033476939,0.277662144,-0.114880079,-0.413254488,-0.80533446,-0.59489233,-0.963590621,-0.133624653,0,-0.484188545,-0.469605195,0.391652221,0.0415658,-0.090706632,-0.740941699,0.041280213,0.254468002,-0.060578253,-0.423579382,-0.842654801,-0.499508178,-0.822255909,-0.777355814,0,-0.499076122,-0.63068775,0.46173335,0.194311653,-0.134176617,-0.815823673,0.03062761,0.288555236,-0.121828648,-0.41092135,-0.805163235,-0.600518581,-0.961702826,0.789164329,0,-0.483460979,-0.40704431,0.365659298,0.051420202,-0.091575468,-0.722977981
1600,7.94,-0.0479062,0.198420161,-0.119674053,-0.463312111,-0.769788286,-0.613569685,-0.942899396,-0.703888593,0,-0.451517455,-0.126062225,-0.071130008,-0.992607979,0.086407428,0.214976523,-0.030550738,0.189257936,-0.114880079,-0.468233743,-0.776799255,-0.550331123,-0.906385589,-0.133624653,0,-0.460272803,-0.414273736,0.137679154,-0.992088235,0.078035594,0.074388688,-0.013926109,0.210662728,-0.060578253,-0.464762598,-0.80807422,-0.461191198,-0.761792306,-1.218544138,0,-0.469353064,-0.555743718,0.20105737,-0.99380617,0.057207426,0.007953464,-0.033029064,0.200142009,-0.121828648,-0.465453187,-0.776085829,-0.557732349,-0.906493454,0.789164329,0,-0.458333863,-0.339581619,0.083898872,-0.996591791,0.080185546,0.114239629
1601,7.61,0.021381886,0.242892945,-0.119674053,-0.404607163,-0.802778016,-0.64556189,-0.993632679,-0.401817741,0,-0.450585189,-0.224567642,0.053909273,-0.61897957,0.063530434,0.021445948,0.035991153,0.277662144,-0.114880079,-0.413135918,-0.808788952,-0.583863196,-0.962711165,-0.133624653,0,-0.459361421,-0.466418565,0.233059692,-0.613951989,0.056138566,-0.092347085,0.051162399,0.298273277,-0.060578253,-0.413674017,-0.845858177,-0.496452083,-0.8245704,-0.777355814,0,-0.464573425,-0.629903468,0.296164811,-0.551289844,0.027085612,-0.157783267,0.033869474,0.288555236,-0.121828648,-0.409995122,-0.808776146,-0.591583267,-0.962842188,-0.434571711,0,-0.457139609,-0.403438777,0.192592911,-0.611869867,0.057574189,-0.064494515
1602,7.84,-0.204490887,0.020529027,-0.119674053,-0.645236734,-0.756590366,-0.48651649,-0.86017841,-0.401817741,0,-0.52144126,-0.110233076,-0.067919847,-0.499558976,-0.286830321,-0.198206449,-0.180284668,0.056651623,-0.114880079,-0.644447721,-0.764264729,-0.428515383,-0.820851673,-0.133624653,0,-0.527766919,-0.40712044,0.150694173,-0.493778525,-0.27495672,-0.289518931,-0.168165836,0.079246905,-0.060578253,-0.651106821,-0.789914195,-0.35101355,-0.662177662,-0.630293039,0,-0.538227162,-0.556016074,0.200123374,-0.431066706,-0.310410098,-0.331257477,-0.184720268,0.067522168,-0.121828648,-0.643587732,-0.76221709,-0.434972282,-0.818915726,0.789164329,0,-0.526366368,-0.330613032,0.094545107,-0.49043816,-0.277612947,-0.268927486
1603,7.48,-0.136927508,0.109474594,-0.119674053,-0.579302319,-0.779350831,-0.535419475,-0.906755383,-0.401817741,0,-0.581441698,-0.184929629,0.02737273,-0.402850078,-0.217677128,-0.256645113,-0.116072025,0.100853727,-0.114880079,-0.582467703,-0.78649894,-0.476280031,-0.872301587,-0.133624653,0,-0.58592065,-0.442242646,0.211481802,-0.397251462,-0.210832508,-0.339969192,-0.108395682,0.123052179,-0.060578253,-0.592986943,-0.814009628,-0.389962882,-0.710942149,-0.924418588,0,-0.60060731,-0.60797049,0.268687842,-0.314243559,-0.253124977,-0.390914382,-0.120262099,0.111728781,-0.121828648,-0.580991473,-0.784603573,-0.482484932,-0.869279165,0.789164329,0,-0.5851054,-0.372122307,0.160053397,-0.38971906,-0.213279782,-0.320639997
1604,7.55,-0.227248169,0.020529027,-0.119674053,-0.664138909,-0.744054284,-0.456691032,-0.825856491,-0.703888593,0,-0.588602578,-0.132749567,-0.148518344,-0.483528011,-0.319790359,0.1543619,-0.201578303,0.012449519,-0.114880079,-0.660980813,-0.751526413,-0.403310051,-0.788036928,-0.133624653,0,-0.592197131,-0.408376102,0.081797114,-0.478146581,-0.303456085,0.023268499,-0.193173587,0.03544163,-0.060578253,-0.668122863,-0.770453075,-0.325800805,-0.619705197,-0.630293039,0,-0.607208335,-0.551732328,0.125283352,-0.415646224,-0.339308032,0.000290009,-0.206825395,0.023315554,-0.121828648,-0.660802241,-0.748790775,-0.408752591,-0.784500196,0.789164329,0,-0.591634859,-0.332525037,0.019328363,-0.473284732,-0.307618891,0.048785534
1605,7.58,-0.158690146,0.065001811,-0.119674053,-0.592423192,-0.761154454,-0.507537991,-0.873068314,-0.703888593,0,-0.593268444,-0.143350603,0.047986368,-0.291261674,-0.266673365,-0.322978796,-0.133315182,0.100853727,-0.114880079,-0.587633665,-0.766457043,-0.452704958,-0.830344281,-0.133624653,0,-0.594035018,-0.444254542,0.246508377,-0.242071137,-0.256724446,-0.417082787,-0.122510838,0.123052179,-0.060578253,-0.586486441,-0.784196897,-0.365722227,-0.658611431,-1.071481363,0,-0.605035816,-0.544747996,0.26866712,-0.119249362,-0.287218189,-0.403547101,-0.138719889,0.067522168,-0.121828648,-0.58809688,-0.764757014,-0.457329448,-0.827431302,-0.434571711,0,-0.594119925,-0.374096507,0.197124187,-0.234484096,-0.261918102,-0.408542664
1606,7.25,-0.019446993,0.198420161,-0.119674053,-0.434046899,-0.776912305,-0.625190607,-0.953604689,-0.703888593,0,-0.510551439,-0.20863193,0.202321703,-0.169214755,-0.082638244,-0.559832706,0.00086263,0.23346004,-0.114880079,-0.437235076,-0.786251299,-0.565940042,-0.92309974,-0.747204383,0,-0.513634909,-0.479342369,0.362066176,-0.11771295,-0.084866412,-0.627433211,0.010470831,0.210662728,-0.060578253,-0.442998683,-0.819496672,-0.464430461,-0.769629761,-1.071481363,0,-0.522693542,-0.59937151,0.392538485,0.027044247,-0.125012875,-0.621424481,-0.003279501,0.244348622,-0.121828648,-0.436125473,-0.785283128,-0.570810023,-0.920745951,-0.434571711,0,-0.513443891,-0.412585161,0.324975702,-0.1079125,-0.087452974,-0.61776152
1607,7.71,-0.225505012,0.020529027,-0.119674053,-0.651301197,-0.729193097,-0.454203332,-0.809658788,-1.005959446,0,-0.534731632,-0.0817501,-0.145788827,-0.948315808,-0.169297712,0.03194876,-0.199418426,0.012449519,-0.114880079,-0.644428713,-0.733949655,-0.394166371,-0.756879067,-0.133624653,0,-0.536987939,-0.399725576,0.094038978,-0.945809075,-0.157890477,-0.083870819,-0.187751105,0.03544163,-0.060578253,-0.639892035,-0.744485716,-0.322371021,-0.591970267,-1.071481363,0,-0.545192835,-0.497385061,0.124352634,-0.943248026,-0.176221228,-0.122412058,-0.204484574,0.023315554,-0.121828648,-0.644110326,-0.731093647,-0.400628379,-0.755866284,-0.434571711,0,-0.536471252,-0.314088314,0.031713319,-0.945357799,-0.160753858,-0.056967947
1608,7.33,-0.201378149,0.020529027,-0.119674053,-0.625883836,-0.735202966,-0.48784911,-0.83348088,-1.005959446,0,-0.599980846,-0.09964214,-0.061540388,-0.646976747,-0.217301012,-0.190307451,-0.177064867,0.056651623,-0.114880079,-0.623642316,-0.743149827,-0.429933825,-0.792371586,-0.747204383,0,-0.600364459,-0.408569843,0.15240706,-0.641246202,-0.207075898,-0.279184396,-0.169266822,0.079246905,-0.060578253,-0.62802134,-0.759944412,-0.352475193,-0.629457391,-0.924418588,0,-0.609004753,-0.516860112,0.185277197,-0.590925451,-0.240250686,-0.323213221,-0.182073271,0.023315554,-0.121828648,-0.623064411,-0.740272063,-0.435754866,-0.789632818,-0.434571711,0,-0.600061966,-0.326004772,0.090002315,-0.635808605,-0.210611776,-0.255120566
1609,7.37,-0.256257878,-0.023943756,-0.119674053,-0.673399298,-0.706877327,-0.427532843,-0.76929854,-0.703888593,0,-0.607889444,-0.082217965,-0.083100208,-0.598261792,-0.30106035,-0.189187733,-0.230988572,0.012449519,-0.114880079,-0.667701965,-0.712843278,-0.372932554,-0.720943498,-0.747204383,0,-0.608718463,-0.387699657,0.126909186,-0.592613692,-0.283374417,-0.274734105,-0.221270209,0.03544163,-0.060578253,-0.667303432,-0.723172597,-0.30534356,-0.558154751,-1.071481363,0,-0.618981947,-0.487148774,0.157864526,-0.541311562,-0.308610943,-0.295708971,-0.236144389,-0.02089106,-0.121828648,-0.667409934,-0.70945232,-0.378367134,-0.71819916,-0.434571711,0,-0.608431939,-0.301786752,0.06562751,-0.586835598,-0.287695805,-0.251778472
1610,7.12,-0.192822541,0.020529027,-0.119674053,-0.605040824,-0.721074233,-0.485524602,-0.815004953,-0.703888593,0,-0.60069071,-0.123495325,0.091538728,-0.328171893,-0.274929839,-0.684685478,-0.167937594,0.056651623,-0.114880079,-0.599395284,-0.727111538,-0.433769235,-0.772246637,-0.133624653,0,-0.600298607,-0.404835888,0.257515169,-0.31746888,-0.254604971,-0.700504503,-0.16349032,0.079246905,-0.060578253,-0.603121796,-0.738898872,-0.346888989,-0.60150192,-0.924418588,0,-0.610244437,-0.510524497,0.292698066,-0.216987224,-0.289217575,-0.746217377,-0.173590532,0.023315554,-0.121828648,-0.599677715,-0.724110766,-0.437892855,-0.768887562,-0.434571711,0,-0.600307192,-0.32174342,0.203292927,-0.310791094,-0.259412955,-0.692913077
1611,6.62,-0.257082399,-0.023943756,-0.119674053,-0.676404192,-0.709666224,-0.433170015,-0.77742127,-0.703888593,0,-0.601694226,-0.05449685,-0.132900126,-0.418213554,-0.357204142,-0.020413493,-0.232838144,0.012449519,-0.114880079,-0.674472995,-0.718547874,-0.38574155,-0.74011853,-0.133624653,0,-0.602625601,-0.369451429,0.084890112,-0.406631748,-0.342547882,-0.114147124,-0.229566078,-0.008363644,-0.060578253,-0.681609479,-0.727233591,-0.311115009,-0.566464766,-0.483230264,0,-0.615355719,-0.482136786,0.124663695,-0.330502153,-0.37972439,-0.144722551,-0.238395784,-0.02089106,-0.121828648,-0.673866545,-0.714154162,-0.389084624,-0.733904798,-0.434571711,0,-0.602526128,-0.282639015,0.024759048,-0.401977785,-0.346070817,-0.087379764
1612,7.22,-0.222440311,0.020529027,-0.119674053,-0.627697232,-0.701679594,-0.456652553,-0.777443186,-1.005959446,0,-0.609050199,-0.092025853,0.087771853,-0.202498768,-0.34332983,-0.689408802,-0.198223739,0.012449519,-0.114880079,-0.624996849,-0.711204683,-0.406572415,-0.73736731,1.707114535,0,-0.611040053,-0.385071069,0.243007598,-0.180258924,-0.326745419,-0.697058541,-0.195697306,0.03544163,-0.060578253,-0.629943095,-0.719164666,-0.323379758,-0.563156688,-0.630293039,0,-0.624180996,-0.500395304,0.285470133,-0.070275666,-0.36177234,-0.730215638,-0.203699811,0.023315554,-0.121828648,-0.62443764,-0.707063015,-0.409644502,-0.731645549,3.236636408,0,-0.610645997,-0.303836914,0.184945635,-0.176051426,-0.329825128,-0.677675641
1613,7.87,-0.247411249,-0.023943756,-0.119674053,-0.66372591,-0.708703405,-0.441410076,-0.779133266,-0.703888593,0,-0.604990979,-0.083682585,-0.05221355,-0.283695757,-0.375885777,-0.290793713,-0.223151638,0.012449519,-0.114880079,-0.662613196,-0.719016589,-0.393883815,-0.741679841,0.479955076,0,-0.607230105,-0.392945904,0.14986511,-0.260697832,-0.362793136,-0.353517571,-0.222346723,0.03544163,-0.060578253,-0.67466695,-0.730581998,-0.316959317,-0.574723011,-0.630293039,0,-0.622171449,-0.506886968,0.199342058,-0.16141257,-0.408838786,-0.411194287,-0.228870543,-0.02089106,-0.121828648,-0.662701319,-0.715312271,-0.397629371,-0.737198197,0.789164329,0,-0.607079904,-0.309653294,0.092968313,-0.25748981,-0.366874334,-0.326702771
1614,7.35,-0.300749743,-0.06841654,-0.119674053,-0.696852816,-0.661415414,-0.432879322,-0.730805661,-0.401817741,0,-0.630451427,0.084351716,-0.461139279,-1.537161988,-0.0642521,0.887357545,-0.276327059,-0.031752586,-0.114880079,-0.694621079,-0.673023138,-0.381270703,-0.687935994,-0.747204383,0,-0.632755439,-0.312776,-0.14459502,-1.566326999,-0.063324917,0.643790948,-0.265732328,-0.052168919,-0.060578253,-0.691922701,-0.678964481,-0.309672816,-0.523547698,-0.777355814,0,-0.645612551,-0.399729849,-0.119348968,-1.680085287,-0.074859063,0.657198228,-0.281104273,-0.065097673,-0.121828648,-0.693592694,-0.668549027,-0.386587993,-0.68461469,-0.434571711,0,-0.63243123,-0.20735062,-0.22175641,-1.579581999,-0.062092735,0.69445117
1615,7.06,-0.116974172,0.109474594,-0.119674053,-0.517798997,-0.729819572,-0.516209398,-0.827984088,-0.099746888,0,-0.579432265,-0.14451472,0.007404198,-0.518111013,-0.102948095,-0.107485588,-0.102124725,0.100853727,-0.114880079,-0.523612771,-0.735776428,-0.46226379,-0.786278175,-0.747204383,0,-0.584231882,-0.43156694,0.19882758,-0.504757877,-0.105108555,-0.201959792,-0.10303791,0.123052179,-0.060578253,-0.533367139,-0.751452999,-0.370440734,-0.625959645,-0.630293039,0,-0.595227196,-0.551593406,0.247294486,-0.447689072,-0.142603959,-0.262593163,-0.105679355,0.111728781,-0.121828648,-0.521608028,-0.73359607,-0.466537463,-0.783047885,-0.434571711,0,-0.583166616,-0.350519835,0.145761035,-0.505113291,-0.104729425,-0.17665381
1616,6.93,-0.091170296,0.109474594,-0.119674053,-0.497384659,-0.744915754,-0.547195861,-0.865061747,-0.099746888,0,-0.505284181,-0.196979921,0.028202258,-0.450132001,-0.093683336,-0.155995444,-0.078132994,0.100853727,-0.114880079,-0.505119503,-0.749867118,-0.494263833,-0.82827423,-0.133624653,0,-0.513962557,-0.458494521,0.222930161,-0.432406196,-0.098361845,-0.251603004,-0.074589485,0.123052179,-0.060578253,-0.509278926,-0.767408997,-0.404275797,-0.669447395,-0.630293039,0,-0.526482973,-0.585452378,0.279797366,-0.353550777,-0.131179199,-0.34368936,-0.080948228,0.111728781,-0.121828648,-0.502129158,-0.747886495,-0.500314956,-0.825966273,0.789164329,0,-0.512138333,-0.387114325,0.172331013,-0.433860198,-0.096347002,-0.219879907
1617,6.94,-0.213815837,0.020529027,-0.119674053,-0.631196576,-0.721341615,-0.437584148,-0.785119081,-0.099746888,0,-0.547507885,-0.14372742,0.065054696,-0.324774178,-0.3146551,-0.609456958,-0.195050137,0.012449519,-0.114880079,-0.631891505,-0.725023559,-0.391795371,-0.741895201,-0.133624653,0,-0.554159571,-0.434416972,0.249467999,-0.29875169,-0.306679121,-0.647210491,-0.195173872,0.03544163,-0.060578253,-0.639736651,-0.732127587,-0.315111396,-0.573681385,-0.630293039,0,-0.566750694,-0.554051215,0.298316575,-0.203402185,-0.345955382,-0.724043474,-0.199705892,0.023315554,-0.121828648,-0.630980622,-0.721967637,-0.39563756,-0.737643081,-0.434571711,0,-0.552794907,-0.357445658,0.200081345,-0.298126093,-0.308404996,-0.633799599
1618,7.02,-0.290362983,-0.023943756,-0.119674053,-0.711927946,-0.701478941,-0.355432596,-0.715678711,-0.401817741,0,-0.623593801,-0.09924682,-0.129202937,-0.413070204,-0.414737191,0.01497638,-0.269225483,-0.031752586,-0.114880079,-0.710977732,-0.706239989,-0.320888886,-0.678948386,-0.133624653,0,-0.627065182,-0.402411478,0.095809042,-0.384488321,-0.405212268,-0.100357969,-0.270965605,-0.052168919,-0.060578253,-0.722995471,-0.709627147,-0.256644843,-0.512034109,-0.630293039,0,-0.643386191,-0.529188452,0.139693622,-0.330841047,-0.444480275,-0.135534326,-0.274828676,-0.02089106,-0.121828648,-0.711226959,-0.702556747,-0.322108512,-0.672127086,0.789164329,0,-0.626857594,-0.321715452,0.038725569,-0.385858475,-0.408703364,-0.081057099
